"Id Estoque";"Contratante";"Tipo Equipamento";"Modelo";"Número de Série";"Patrimônio";"Versão de Software";"Quantidade";"Situação Estoque";"Prestador de Serviços";"Técnico";"Data de Retirada EC";"Último Cliente";"Data Ultima OM";"Reciclado";"Kit Modelo";"DOA";"DOA Aging";"BAD Aging";"Prestador Aging";"Técnico Aging";"OM - Data Recebimento";"Cod. Cliente";"Cliente";"Setor";"Triagem Defeito Constatado";"OM - Última Recebida";"New Good";"Demanda";"Última OS";"OS - Data Atendimento";"Limpeza Técnica";"Data Modificação";"Localização";"Data de Entrega ao Técnico";"AGE";"Triagem - Solução";"Prestador Responsável"
"2112827";"STONE MEI";"GPRS-WIFI";"Link 2500";="190296913111127306262962";"";"";"1";"GOOD";"SP-STONE PAGAMENTOS";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"27/10/2019 00:00:00";"";"";"";"";""
"2588397";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120704";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588398";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120734";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588399";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120737";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588401";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120760";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2112508";"STONE MEI";"GPRS-WIFI";"Link 2500";="190286913111127306257202";"";"";"1";"GOOD";"SP-STONE PAGAMENTOS";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"27/10/2019 00:00:00";"";"";"";"";""
"2112512";"STONE MEI";"GPRS-WIFI";"Link 2500";="190286913111127306257214";"";"";"1";"GOOD";"SP-STONE PAGAMENTOS";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"27/10/2019 00:00:00";"";"";"";"";""
"2588387";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120649";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588388";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120652";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588389";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120660";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588390";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120665";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588391";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120669";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588395";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120696";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588378";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277588";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588379";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277589";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588380";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277591";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588384";"STONE MEI";"GPRS-WIFI";"Link 2500";="183046913111127305889910";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588385";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120638";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588386";"STONE MEI";"GPRS-WIFI";"Link 2500";="191586913111127330120642";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588372";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277506";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588373";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277512";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588374";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277570";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588375";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277575";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588376";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277580";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588377";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277586";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588364";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277429";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588365";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277434";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588366";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277439";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588368";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277455";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588370";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277493";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588371";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277501";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588357";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277397";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588358";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277401";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588360";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277409";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588361";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277414";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588362";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277420";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588363";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277424";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588350";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277359";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588352";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277369";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588353";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277376";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588354";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277381";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588355";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277390";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588356";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277394";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588342";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277297";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588343";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277300";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588345";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277322";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588346";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277326";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588347";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277334";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588348";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277339";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588336";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277262";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588337";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277273";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588338";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277277";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588339";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277284";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588340";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277288";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588341";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277292";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588329";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277213";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588330";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277220";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588332";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277229";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588333";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277246";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588334";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277251";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588335";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277255";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588322";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277164";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588323";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277170";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588324";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277177";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588325";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277183";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588326";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277187";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588327";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277201";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588316";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277112";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588317";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277116";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588318";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277123";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588319";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277144";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588320";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277154";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588321";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277158";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588310";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277094";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588311";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277096";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588312";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277098";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588313";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277100";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588314";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277103";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588315";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277107";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588304";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277072";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588305";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277076";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588306";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277081";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588307";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277087";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588308";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277088";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588309";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277091";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588296";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277026";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2588298";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277040";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588299";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277045";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2588300";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277050";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588301";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277054";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588302";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330277058";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588288";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330276957";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588289";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330276963";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588290";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330276969";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2588292";"STONE MEI";"GPRS-WIFI";"Link 2500";="191806913111127330276985";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
